name,mass,mzoffset_1,mzoffset_2,mzoffset_3,mzoffset_4,mzoffset_5,mzoffset_6,mzoffset_7,mzoffset_8,mzoffset_9,mzoffset_10,mzoffset_11,mzoffset_12,mzoffset_13,mzoffset_14,mzoffset_15,mzoffset_16,mzoffset_17,mzoffset_18,mzoffset_19,mzoffset_20,mzoffset_21,mzoffset_22,mzoffset_23,mzoffset_24,mzoffset_25,mzoffset_26,mzoffset_27,mzoffset_28,mzoffset_29,mzoffset_30,mzoffset_31,mzoffset_32,mzoffset_33,mzoffset_34,mzoffset_35,mzoffset_36,mzoffset_37,mzoffset_38,mzoffset_39,mzoffset_40,mzoffset_41,mzoffset_42,elution_1,elution_2,elution_3,elution_4,elution_5,elution_6,elution_7,elution_8,elution_9,elution_10,elution_11,elution_12,elution_13,elution_14,elution_15,elution_16,elution_17,elution_18,elution_19,elution_20,elution_21,elution_22,elution_23,elution_24,elution_25,elution_26,elution_27,elution_28,elution_29,elution_30,elution_31,elution_32,elution_33,elution_34,elution_35,elution_36,elution_37,elution_38,elution_39,elution_40,elution_41,elution_42,ioncount_1,ioncount_2,ioncount_3,ioncount_4,ioncount_5,ioncount_6,ioncount_7,ioncount_8,ioncount_9,ioncount_10,ioncount_11,ioncount_12,ioncount_13,ioncount_14,ioncount_15,ioncount_16,ioncount_17,ioncount_18,ioncount_19,ioncount_20,ioncount_21,ioncount_22,ioncount_23,ioncount_24,ioncount_25,ioncount_26,ioncount_27,ioncount_28,ioncount_29,ioncount_30,ioncount_31,ioncount_32,ioncount_33,ioncount_34,ioncount_35,ioncount_36,ioncount_37,ioncount_38,ioncount_39,ioncount_40,ioncount_41,ioncount_42,files_1,files_2,files_3,files_4,files_5,files_6,files_7,files_8,files_9,files_10,files_11,files_12,files_13,files_14
528C09,453.208612567,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-H6,V256A-G1,V256A-G3","V5120,V5120,V5120"
528C10,453.208612567,0,0,0,0,0,0,0,0,0,0,7.07076002868234e-05,0,-6.9498563561865e-06,-0.000152474511992295,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,18.9964444444444,0,18.8940833333333,18.9898333333333,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,163820.37109375,0,63528.248046875,125992.9453125,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-H2,V256A-A8,V256A-H5","V5120,V5120,V5120"
528C11,475.2140918754,0,0,0,0,0,0,0,0,0,0,0.000333411219230584,0,-0.00016722705703387,5.27192207755434e-06,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,15.6449944444444,0,15.8455611111111,15.7529,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,203157.71875,0,58667.84765625,198754.03125,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-G2,V256A-F7,V256A-F4","V5120,V5120,V5120"
528D02,480.2195116043,0,0,0,0,0,0,0,0,0,0,0.000308814522099965,0,0.000233081873545871,0.000156051954832037,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,8.68934444444444,0,8.74703333333333,8.73334444444444,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,377555.302734375,0,231364.703125,328691.59375,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-H6,V256A-C1,V256A-E5","V5120,V5120,V5120"
528D03,441.1722270607,0,0,0,0,0,0,0,0,0,0,0.000294076999296067,0,0.000122775132183506,0.000295905986206435,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,15.3267,0,15.4016277777778,15.3590833333333,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,143036.778645833,0,75530.5413411458,106637.33984375,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-D8,V256A-C3,V256A-H4","V5120,V5120,V5120"
528D04,425.1773124386,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-A11,V256A-G2,V256A-C7,V256A-B4","V5120,V5120,V5120"
528D05,453.208612567,0,0,0,0,0,0,0,0,0,0,4.84204178974323e-08,0,0.000208393086552405,-0.000134312768580003,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,18.6688333333333,0,18.7146111111111,18.5982222222222,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,201973.826822917,0,88928.1197916667,223824.4453125,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-E6,V256A-A11,V256A-C3,V256A-F5","V5120,V5120,V5120"
528D06,391.1565769965,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-G6,V256A-D3,V256A-C5","V5120,V5120,V5120"
528D07,439.1929625028,0,0,0,0,0,0,0,0,0,0,NaN,0,-6.29233600193402e-05,-0.00030451732959591,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,18.7331111111111,18.9256666666667,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,58686.9986979167,107301.5,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-E1,V256A-B4,V256A-B6","V5120,V5120,V5120"
528D08,417.208612567,0,0,0,0,0,0,0,0,0,0,-0.000229442806244151,0,2.76003825661064e-05,3.08872596974652e-05,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,-0.000342197268480504,8.07752973059905e-05,0,0,0,0,0,0,0,0,0,0,18.3598333333333,0,18.5325555555556,18.4577777777778,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,18.6095,18.5485,0,0,0,0,0,0,0,0,0,0,195419.850911458,0,61793.5052083333,198349.796875,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,3287.73461914062,7052.25439453125,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-B2,V256A-A7,V256A-A5","V5120,V5120,V5120"
528D09,485.1984418112,0,0,0,0,0,0,0,0,0,0,-5.0370807116451e-06,0,1.39014521778336e-05,6.63385914663195e-05,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,18.0134444444444,0,18.1684444444444,18.0740555555556,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,131264.135498047,0,50998.1842447917,142121.1328125,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-A2,V256A-F7,V256A-A4","V5120,V5120,V5120"
528D10,391.1929625028,0,0,0,0,0,0,0,0,0,0,9.23753572124042e-05,0,4.34800494417686e-05,0.000292840553470342,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,15.2705333333333,0,15.4241555555556,15.3598111111111,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,205893.677083333,0,82260.73828125,177343.567708333,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-E1,V256A-F7,V256A-C5","V5120,V5120,V5120"
528D11,445.2399126954,0,0,0,0,0,0,0,0,0,0,0.000100541851622893,0,0.000128663753173441,0.000147080868316607,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,20.0824444444444,0,20.2649444444444,20.1612222222222,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,246799.651041667,0,78088.6575520833,225889.317708333,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-C2,V256A-D8,V256A-H5","V5120,V5120,V5120"
528E02,417.208612567,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-G2,V256A-C7,V256A-H5","V5120,V5120,V5120"
528E03,417.1180830002,0,0,0,0,0,0,0,0,0,0,0,8.34660085615724e-05,0.00030574078959944,0.000265822466303689,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,14.0621722222222,14.2085666666667,14.2011916666667,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,174883.677083333,2805.18981933594,191290.12890625,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-C1,V256A-D8,V256A-C5","V5120,V5120,V5120"
528E04,441.1722270607,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-A1,V256A-B5,V256A-D6","V5120,V5120,V5120"
528E05,421.2035271891,0,0,0,0,0,0,0,0,0,0,0,NaN,-0.000172246866952719,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,5.72203333333333,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,2320.10369873047,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-G2,V256A-A4,V256A-A6","V5120,V5120,V5120"
528E06,467.1991105132,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-F6,V256A-A3,V256A-B4","V5120,V5120,V5120"
528E07,453.208612567,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-F2,V256A-B7,V256A-C5","V5120,V5120,V5120"
528E08,391.1929625028,0,0,0,0,0,0,0,0,0,0,0,-0.000497857780430877,0.000290400616108855,-0.000185336367394484,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,16.8546666666667,16.8818333333333,16.8633333333333,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,113376.875,93324.9635416667,44175.44140625,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-H6,V256A-B3,V256A-E5","V5120,V5120,V5120"
528E09,429.1722270607,0,0,0,0,0,0,0,0,0,0,0,NaN,0.000188130410890608,-0.000342091408413125,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,17.2636666666667,17.1576666666667,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,9864.22729492188,9723.6865234375,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-F1,V256A-H3,V256A-D6","V5120,V5120,V5120"
528E10,453.208612567,0,0,0,0,0,0,0,0,0,0,0,0.000280673188001401,1.93176352354385e-05,-0.000134312768580003,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,18.303,18.4955555555556,18.5982222222222,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,155666.25390625,56816.5572916667,223824.4453125,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-G2,V256A-H7,V256A-G5","V5120,V5120,V5120"
528E11,417.208612567,0,0,0,0,0,0,0,0,0,0,0,7.28468572788188e-05,0.000242106225073258,0.000233214733668774,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,0.000129113230343592,NaN,0,0,0,0,0,0,0,0,0,0,0,17.4510555555556,17.5351666666667,17.5406111111111,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,17.5351666666667,NaN,0,0,0,0,0,0,0,0,0,0,0,298325.859375,86027.1705729167,261261.662760417,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,11594.0120442708,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-D2,V256A-F4,V256A-D6","V5120,V5120,V5120"
528F02,415.1929625028,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-C2,V256A-B7,V256A-E5","V5120,V5120,V5120"
528F03,455.1878771249,0,0,0,0,0,0,0,0,0,0,0,2.49748472356259e-05,9.28362316585662e-05,-7.28350037206837e-05,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,15.8596055555556,15.8920166666667,15.87865,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,116683.005208333,5858.39729817708,82170.2109375,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-E7,V256A-A3,V256A-H4","V5120,V5120,V5120"
528F04,445.1226900523,0,0,0,0,0,0,0,0,0,0,0,0.00029608680875981,0.000266473058729844,0.000254659282290959,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,16.0093833333333,16.1074666666667,16.1331833333333,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,132722.536458333,66150.736328125,51488.59375,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-E6,V256A-E2,V256A-E3","V5120,V5120,V5120"
528F05,482.2351616685,0,0,0,0,0,0,0,0,0,0,0,NaN,0.000369940173641226,-0.000399327122522664,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,8.03005,8.42915,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,2259.2861328125,2468.791015625,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-G6,V256A-A2,V256A-E5","V5120,V5120,V5120"
528F06,447.182791747,0,0,0,0,0,0,0,0,0,0,0,0.000221422358208656,0.000171129152931826,3.38508993422693e-05,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,13.9591944444444,13.9748277777778,13.9689,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,136347.028645833,6500.62622070312,141390.963867188,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-C3,V256A-F4,V256A-B6","V5120,V5120,V5120"
528F07,469.1671416828,0,0,0,0,0,0,0,0,0,0,0,1.34109331497712e-05,8.53200781989472e-05,-7.72066834429097e-05,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,17.1233888888889,17.2163333333333,17.2129444444444,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,163778.753255208,68795.095703125,142814.303385417,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-E7,V256A-A3,V256A-H5","V5120,V5120,V5120"
528F08,469.2035271891,0,0,0,0,0,0,0,0,0,0,0,0.000383443605016964,1.50404151213479e-05,0.000198056336444097,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,18.6680555555556,18.7397222222222,18.7478888888889,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,157186.697265625,48753.3909505208,143294.345703125,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-A1,V256A-G4,V256A-C6","V5120,V5120,V5120"
528F09,453.208612567,0,0,0,0,0,0,0,0,0,0,0,NaN,0.00016661291829223,0.000461221854550331,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,4.82835,5.1454,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,10482.5302734375,11402.60546875,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-G6,V256A-C1,V256A-D4","V5120,V5120,V5120"
