385.109627088, CDIV0009-F07
476.14396399599997, CDIV0009-F08
221.068807832, CDIV0009-F09
221.062282972, CDIV0009-F10
335.126991404, CDIV0009-F11
370.179361324, CDIV0009-G02
353.126322708, CDIV0009-G03
444.036912084, CDIV0009-G04
252.099773612, CDIV0009-G05
325.07726434, CDIV0009-G06
387.071133404, CDIV0009-G07
326.13002818399997, CDIV0009-G08
378.053797732, CDIV0009-G09
227.061614276, CDIV0009-G10
206.049842652, CDIV0009-G11
372.15862588, CDIV0009-H02
299.07937251600003, CDIV0009-H03
436.09153449999997, CDIV0009-H04
325.065175432, CDIV0009-H05
292.069536104, CDIV0009-H06
453.081698088, CDIV0009-H07
210.111675688, CDIV0009-H08
396.16852186799997, CDIV0009-H09
370.09872805599997, CDIV0009-H10
294.125594436, CDIV0009-H11
437.99423745999997, CDIV0010-A02
247.120843404, CDIV0010-A03
262.04121318, CDIV0010-A04
371.082743644, CDIV0010-A05
372.99496996399995, CDIV0010-A06
383.119129152, CDIV0010-A07
328.14230712, CDIV0010-A08
420.014325504, CDIV0010-A09
478.15624293199994, CDIV0010-A10
389.067952304, CDIV0010-A11
294.17321332399996, CDIV0010-B02
229.146664228, CDIV0010-B03
265.11027872, CDIV0010-B04
369.10347908800003, CDIV0010-B05
283.066699656, CDIV0010-B06
444.058041452, CDIV0010-B07
422.13002818399997, CDIV0010-B08
320.01603975600005, CDIV0010-B09
233.152812228, CDIV0010-B10
305.09866848, CDIV0010-B11
362.09526861999996, CDIV0010-C02
253.086956432, CDIV0010-C03
265.11027872, CDIV0010-C04
419.10387301199995, CDIV0010-C05
331.084457896, CDIV0010-C06
353.108564468, CDIV0010-C07
142.110613068, CDIV0010-C08
420.11437811999997, CDIV0010-C09
457.05461431199984, CDIV0010-C10
355.095691276, CDIV0010-C11
318.103813436, CDIV0010-D02
240.16601976799998, CDIV0010-D03
305.11642672, CDIV0010-D04
189.1153641, CDIV0010-D05
266.105527688, CDIV0010-D06
380.058214416, CDIV0010-D07
340.14567824799997, CDIV0010-D08
434.13002818399997, CDIV0010-D09
370.06705106799996, CDIV0010-D10
369.12257472, CDIV0010-D11
405.04531258, CDIV0010-E02
383.069113448, CDIV0010-E03
282.089208928, CDIV0010-E04
233.141578848, CDIV0010-E05
381.04040016399995, CDIV0010-E06
439.92588312800007, CDIV0010-E07
305.004405016, CDIV0010-E08
443.130362532, CDIV0010-E09
426.2042386799999, CDIV0010-E10
370.0801007879999, CDIV0010-E11
293.10519334, CDIV0010-F02
299.011598572, CDIV0010-F03
399.088891644, CDIV0010-F04
